user,item,label
39264,111359,4.0
20909,111359,5.0
14398,111359,4.0
39276,111359,5.0
3512,111359,4.0
6653,111359,5.0
39292,111359,4.0
39295,137137,5.0
28925,137137,4.0
2495,137137,4.0
23,137137,5.0
39297,137137,4.0
39302,137137,5.0
6262,137137,4.0
1833,137137,4.0
2542,137137,4.0
23,127687,5.0
20212,127687,5.0
2555,127687,5.0
11043,80110,5.0
39378,80110,4.0
24076,80110,4.0
2746,80110,5.0
6067,80110,5.0
114,80110,5.0
341,80110,4.0
39455,80110,4.0
5062,80110,4.0
6155,80110,4.0
5802,80110,5.0
11489,80110,4.0
5893,80110,4.0
5974,80110,4.0
10924,80110,4.0
193,80110,4.0
39507,80110,5.0
7294,80110,4.0
13966,179159,5.0
3719,179159,4.0
23,179159,5.0
2375,48895,5.0
1334,48895,5.0
18593,48895,5.0
40037,48895,4.0
1843,48895,5.0
40041,48895,5.0
18464,48895,5.0
23,48895,5.0
10253,164141,4.0
23,164141,5.0
2701,73496,4.0
5513,73496,5.0
40470,73496,4.0
510,73496,5.0
23,1031,4.0
33908,1031,4.0
33932,1031,4.0
23683,1031,5.0
11656,1031,5.0
12365,1031,4.0
33882,1031,5.0
11261,1031,5.0
327,1031,4.0
11100,1031,5.0
9517,1031,5.0
57,155890,5.0
12158,155890,5.0
23,155890,5.0
40571,111353,4.0
7916,111353,4.0
17996,111353,4.0
23,179596,5.0
3919,179596,5.0
12360,179596,5.0
13988,179596,4.0
3667,16370,5.0
11093,16370,4.0
23,16370,4.0
729,16370,5.0
5418,16370,4.0
32637,16370,5.0
31226,16370,5.0
15053,16370,5.0
40718,16370,4.0
40720,16370,4.0
40721,16370,4.0
5055,16370,5.0
379,16370,5.0
40724,16370,4.0
40735,16370,5.0
14192,16370,5.0
11936,16370,4.0
19344,37157,5.0
114,37157,5.0
40742,37157,5.0
40744,37157,4.0
40748,37157,5.0
25444,37157,5.0
23,11536,5.0
19096,11536,4.0
11100,11536,4.0
597,11536,4.0
32638,11536,5.0
12243,11536,4.0
40770,11536,5.0
40775,11536,5.0
40781,11536,5.0
40785,11536,5.0
2778,11536,5.0
26793,11536,5.0
36107,11536,5.0
40805,11536,5.0
40817,11536,5.0
40818,11536,5.0
40826,11536,5.0
4791,11536,5.0
1572,11536,5.0
23,5333,5.0
40855,5333,5.0
11796,5333,5.0
10357,102088,4.0
9416,102088,4.0
40894,102088,4.0
2020,102088,4.0
10022,90446,5.0
6436,90446,5.0
40907,38618,5.0
18401,38618,4.0
23,38618,5.0
30235,38618,5.0
722,38618,5.0
6189,38618,5.0
40978,171999,5.0
40987,171999,5.0
40826,6326,5.0
12143,6326,4.0
23,6326,4.0
41001,6326,5.0
4104,6326,5.0
11607,6326,5.0
1036,6326,5.0
1572,6326,5.0
41022,6326,5.0
634,87607,5.0
23,87607,5.0
15014,87607,4.0
16643,87607,5.0
14341,87607,5.0
28950,27451,5.0
11847,27451,5.0
189,27451,4.0
32061,27451,4.0
4280,27451,5.0
9416,27451,5.0
2746,10536,4.0
41087,10536,4.0
41088,10536,5.0
327,10536,4.0
24203,10536,5.0
41130,49320,4.0
12566,49320,4.0
1774,49320,5.0
23,49320,5.0
41134,49320,4.0
17628,49320,5.0
22292,49320,4.0
41142,49320,4.0
41144,49320,4.0
41146,49320,4.0
41147,49320,4.0
309,49320,4.0
23,19087,5.0
2746,19087,5.0
41156,19087,5.0
23,96823,4.0
3847,96823,5.0
41193,25734,5.0
4645,25734,4.0
8642,25734,4.0
1572,25734,5.0
18294,25734,4.0
29026,25734,4.0
30753,25734,5.0
13455,25734,5.0
8316,25734,5.0
41200,25734,5.0
41202,25734,5.0
21175,25734,4.0
11877,25734,4.0
41220,25734,4.0
12245,25734,5.0
4469,25734,5.0
15396,25734,4.0
21160,25734,4.0
4381,25734,5.0
21179,25734,4.0
4572,25734,4.0
41238,25734,5.0
21230,25734,5.0
29035,25734,5.0
11904,25734,4.0
29711,25734,4.0
41239,25734,4.0
2182,25734,5.0
2628,25734,5.0
41240,25734,5.0
7623,25734,5.0
942,25734,5.0
4441,25734,4.0
28404,25734,5.0
41259,25734,5.0
41260,25734,4.0
114,25734,5.0
4485,25734,4.0
4865,25734,5.0
6703,25734,4.0
2467,25734,4.0
1062,25734,5.0
12184,25734,5.0
40775,25734,5.0
2487,25734,4.0
3834,25734,5.0
41294,25734,5.0
1846,25734,5.0
31226,25734,5.0
41295,25734,5.0
41298,25734,5.0
10156,25734,5.0
4379,25734,4.0
12236,25734,4.0
1571,25734,5.0
41307,25734,5.0
41313,25734,5.0
24619,25734,5.0
22887,25734,5.0
7747,25734,4.0
21574,25734,4.0
19572,25734,5.0
22657,25734,5.0
9142,25734,5.0
14631,25734,5.0
1544,25734,5.0
41405,25734,5.0
6322,25734,5.0
13388,25734,5.0
33635,25734,5.0
3976,25734,5.0
665,25734,4.0
29610,25734,5.0
1942,25734,5.0
41416,25734,5.0
25459,25734,5.0
23,25734,5.0
4356,25734,5.0
21408,94375,5.0
5367,94375,5.0
515,94375,5.0
5598,94375,5.0
5113,94375,4.0
4862,94375,5.0
41468,94375,5.0
10673,94375,4.0
40748,94375,5.0
41491,94375,5.0
41505,43129,5.0
41513,43129,4.0
8602,43129,5.0
1094,43129,5.0
1846,43129,5.0
23,43129,5.0
121,43129,5.0
41524,43129,5.0
3048,71709,5.0
41547,71709,4.0
41548,71709,5.0
341,71709,5.0
23,67294,5.0
38219,67294,5.0
7070,67294,5.0
3349,67294,5.0
23,63433,5.0
30379,63433,5.0
39131,180628,5.0
17446,180628,5.0
41662,180628,5.0
23,180628,5.0
41667,180628,5.0
23,168035,5.0
16775,168035,4.0
458,168035,4.0
33610,168035,5.0
4948,178502,5.0
11272,178502,5.0
4066,178502,4.0
41703,178502,5.0
822,178502,5.0
11256,178502,5.0
114,178502,5.0
16726,178502,4.0
23,178502,5.0
25704,178502,5.0
8602,178502,5.0
3583,178502,4.0
11903,178502,4.0
23,40938,5.0
3528,40938,5.0
144,40938,5.0
15961,40938,5.0
6302,40938,4.0
5165,40938,4.0
5417,40938,4.0
2534,40938,4.0
30535,40938,5.0
26008,28853,4.0
31470,28853,4.0
309,28853,5.0
17628,28853,5.0
17086,28853,5.0
26003,28853,5.0
41752,32119,4.0
41760,32119,5.0
3685,32119,5.0
6067,32119,4.0
3528,32119,4.0
3347,32119,5.0
822,32119,5.0
13938,32119,5.0
5165,32119,5.0
2534,32119,5.0
41779,32119,5.0
148,32119,5.0
34988,32119,4.0
41795,32119,5.0
15961,32119,5.0
11061,32119,4.0
33380,32119,4.0
10609,32119,4.0
41810,32119,5.0
41817,146679,5.0
729,146679,5.0
10998,146679,5.0
18587,146679,4.0
34195,146679,5.0
9880,165412,4.0
9232,165412,5.0
17628,165412,5.0
41144,165412,5.0
41877,165412,5.0
11378,165412,5.0
18105,165412,5.0
41887,165412,5.0
309,165412,4.0
11473,165412,5.0
41894,165412,5.0
292,165412,5.0
11475,165412,4.0
20948,165412,4.0
12566,165412,5.0
17090,165412,5.0
8472,165412,5.0
41910,165412,4.0
41911,165412,4.0
23629,165412,5.0
41927,165412,4.0
11153,65180,4.0
41938,65180,5.0
41940,65180,4.0
23,65180,4.0
24738,27322,4.0
3013,27322,4.0
41974,27322,4.0
2658,27322,4.0
5020,27322,5.0
7564,27322,5.0
23,27322,4.0
24866,27322,5.0
12436,27322,5.0
7269,27322,4.0
39724,27322,4.0
8141,27322,4.0
23470,27322,4.0
5512,27322,5.0
24770,27322,4.0
24721,27322,5.0
41980,27322,5.0
41984,27322,4.0
39905,27322,4.0
12249,27322,4.0
1380,27322,5.0
983,27322,5.0
41989,27322,4.0
41990,27322,4.0
14152,27322,4.0
946,27322,4.0
37142,27322,4.0
1544,141623,5.0
23,141623,5.0
4572,141623,5.0
10689,121324,4.0
23,121324,5.0
2371,42962,5.0
10924,42962,5.0
11079,42962,4.0
10024,42962,4.0
5150,42962,5.0
309,42962,5.0
15527,42962,5.0
6766,42962,5.0
2387,159178,4.0
23,159178,4.0
72,103376,4.0
41239,103376,4.0
42229,103376,5.0
114,103376,5.0
5513,103376,5.0
24211,97877,4.0
23,97877,4.0
3976,97877,5.0
942,97877,5.0
11061,97877,5.0
1312,17630,5.0
3631,17630,4.0
35337,17630,5.0
23,142035,5.0
114,142035,5.0
23,148182,5.0
5513,148182,4.0
4356,121761,5.0
21246,121761,5.0
1544,121761,4.0
3317,121761,5.0
5481,121761,5.0
1126,121761,5.0
21279,121761,4.0
12162,121761,4.0
33454,121761,5.0
21271,121761,5.0
23,42725,5.0
5967,42725,4.0
24743,3610,4.0
42736,3610,5.0
1051,3610,5.0
26504,3610,5.0
42757,3610,4.0
32930,3610,5.0
23,149850,5.0
42772,149850,5.0
28518,149850,5.0
5371,149850,4.0
12442,16387,5.0
18646,16387,4.0
23,16387,5.0
31226,16387,5.0
5055,16387,5.0
2706,16387,5.0
379,16387,5.0
942,16387,5.0
5418,16387,4.0
3499,61790,4.0
42934,61790,5.0
23,61790,5.0
42935,61790,5.0
2745,61790,5.0
17451,61790,5.0
11004,61790,5.0
1094,61790,5.0
42948,156373,4.0
379,156373,5.0
6248,156373,4.0
13930,156373,4.0
7070,156373,4.0
341,156373,4.0
6064,156373,5.0
3430,156373,4.0
6511,156373,5.0
16163,28010,5.0
42970,28010,5.0
33876,179321,4.0
3044,179321,5.0
2658,179321,5.0
23823,179321,4.0
2633,179321,4.0
11905,179321,5.0
1629,179321,5.0
1813,179321,5.0
4447,179321,4.0
11070,179321,5.0
12223,179321,5.0
14631,179321,5.0
43185,179321,4.0
43186,179321,5.0
20723,179321,5.0
43188,179321,5.0
43189,179321,4.0
23,15814,5.0
43210,15814,5.0
4554,79113,5.0
43237,79113,5.0
43242,79113,4.0
23,179292,5.0
10793,179292,4.0
28186,179292,5.0
233,179292,5.0
26241,179292,5.0
43311,154092,5.0
43370,154092,5.0
17636,145768,5.0
309,145768,5.0
43439,145768,5.0
41239,178841,4.0
1310,178841,5.0
31126,178841,5.0
43517,178841,5.0
43519,178841,5.0
21179,178841,4.0
43521,178841,5.0
2634,178841,5.0
7993,178841,5.0
43561,178841,5.0
16646,125069,4.0
20252,125069,5.0
5019,125069,5.0
23,125069,4.0
43580,125069,5.0
43584,125069,4.0
43586,125069,5.0
32382,125069,5.0
237,125069,5.0
3154,119014,4.0
11677,119014,5.0
40818,119014,4.0
9878,119014,5.0
29579,119014,5.0
6248,119682,5.0
23799,119682,5.0
309,119682,5.0
23823,119682,5.0
43721,89691,4.0
43726,89691,4.0
309,89691,4.0
43731,89691,4.0
5253,89691,4.0
12406,89691,5.0
7755,89691,5.0
114,89691,5.0
30235,174388,5.0
23,174388,5.0
43764,174388,5.0
19642,137584,4.0
3499,137584,5.0
43768,137584,5.0
3022,137584,4.0
22887,137584,5.0
23,137584,5.0
33710,137584,4.0
14264,137584,5.0
23910,137584,4.0
30611,137584,5.0
327,137584,5.0
4980,137584,4.0
975,123299,5.0
16166,123299,5.0
23,123299,5.0
43820,123299,5.0
2851,68630,5.0
43846,68630,5.0
43847,68630,5.0
7070,68630,5.0
23,68630,5.0
43850,68630,5.0
1572,68630,5.0
11288,68630,4.0
43855,68630,5.0
8593,68630,4.0
6687,68630,5.0
1094,146232,5.0
16465,146232,5.0
23,146232,5.0
9214,146232,4.0
12783,146232,5.0
4151,56949,5.0
23,56949,5.0
811,56949,4.0
3012,56949,4.0
18315,56949,5.0
22388,56949,4.0
27511,56949,5.0
2902,56949,5.0
9214,56949,5.0
3031,56949,4.0
19299,56949,5.0
3110,56949,4.0
43925,56949,5.0
43927,56949,4.0
2361,56949,5.0
4664,53008,5.0
8426,53008,5.0
36848,53008,5.0
25575,53008,5.0
2786,159950,4.0
25853,159950,5.0
823,59531,4.0
3028,59531,4.0
4574,59531,5.0
23,59531,5.0
8232,59531,4.0
5348,59531,4.0
1091,59531,4.0
3381,59531,5.0
341,59531,5.0
2673,59531,5.0
2640,59531,5.0
44059,59531,5.0
13324,59531,5.0
3499,59531,5.0
4186,59531,4.0
7746,59531,4.0
2897,59531,4.0
2777,59531,5.0
1591,59531,5.0
44063,59531,5.0
4986,59531,4.0
1807,59531,5.0
12463,59531,4.0
27209,59531,4.0
3010,59531,5.0
44064,59531,4.0
10140,59531,5.0
1380,59531,5.0
946,59531,5.0
5371,59531,5.0
9527,59531,5.0
5349,59531,4.0
39718,59531,5.0
44075,59531,4.0
2648,59531,5.0
8210,77492,5.0
1833,77492,5.0
386,77492,5.0
18401,140080,5.0
23,140080,5.0
15621,140080,5.0
23540,140080,4.0
23,163639,5.0
44120,163639,5.0
23,158207,5.0
44139,158207,5.0
6064,158207,5.0
30002,158207,4.0
5300,158207,4.0
20508,158207,5.0
7635,158207,4.0
2384,158207,5.0
44161,158207,5.0
13938,158207,5.0
3692,158207,5.0
14268,158207,5.0
1051,158207,5.0
811,158207,5.0
44186,158207,5.0
4755,158207,5.0
5348,71950,5.0
327,71950,5.0
13407,71950,5.0
17367,71950,5.0
4631,71950,5.0
9584,71950,5.0
11155,71950,5.0
189,71950,4.0
6309,71950,5.0
44199,75044,5.0
23,75044,5.0
21424,75044,5.0
44215,117291,5.0
44217,117291,5.0
44237,117291,5.0
44245,117291,5.0
10384,117291,5.0
942,117291,5.0
13102,117291,5.0
44296,117291,5.0
16226,117291,5.0
7655,117291,5.0
10449,117291,4.0
24099,117291,4.0
44317,117291,5.0
16430,117291,4.0
1597,117291,5.0
19937,117291,5.0
121,117291,4.0
12580,117291,4.0
31678,117291,4.0
27059,117291,5.0
23,25865,5.0
44384,25865,4.0
10729,25148,5.0
14160,25148,4.0
5057,25148,4.0
23,25148,4.0
2216,25148,4.0
5357,25148,4.0
9331,25148,5.0
5055,25148,5.0
4997,25148,5.0
1312,25148,5.0
14158,25148,5.0
23,117671,4.0
40744,117671,5.0
14341,117671,5.0
23,122928,5.0
233,122928,5.0
44441,122928,5.0
44444,122928,5.0
44466,122928,4.0
29629,164203,5.0
7507,164203,4.0
44517,164203,4.0
23,164203,5.0
23869,164203,5.0
32930,164203,5.0
44524,164203,5.0
12404,54165,5.0
4934,54165,5.0
19639,54165,5.0
6660,54165,5.0
23,69851,5.0
21545,69851,4.0
27891,154112,5.0
10407,154112,5.0
23,154112,4.0
728,154112,4.0
44879,154112,4.0
4290,6292,5.0
23,6292,5.0
765,6292,5.0
6262,6292,4.0
10998,6292,5.0
44893,6292,5.0
1914,6292,5.0
23,62701,5.0
32550,62701,5.0
23,117617,5.0
942,117617,5.0
1908,117617,4.0
45688,117617,4.0
4250,15784,4.0
31504,15784,5.0
31573,15784,4.0
12780,15784,4.0
2442,15784,5.0
12823,15784,4.0
2633,15784,4.0
18683,15784,4.0
45721,15784,5.0
3496,15784,5.0
37603,15784,4.0
3120,15784,5.0
45740,15784,5.0
21091,15784,5.0
11822,15784,5.0
1362,15784,5.0
45749,15784,5.0
45750,15784,5.0
19021,15784,5.0
31240,15784,5.0
14421,85005,5.0
28743,85005,4.0
11002,85005,5.0
26793,85005,5.0
25468,85005,4.0
45762,85005,5.0
6268,85005,4.0
3911,85005,5.0
45772,85005,5.0
45775,85005,5.0
114,75517,5.0
23,75517,5.0
5513,62402,5.0
23,62402,4.0
38570,62402,4.0
4161,62402,5.0
8232,172728,5.0
9991,172728,5.0
3583,172728,5.0
3050,172728,5.0
19321,172728,5.0
30002,172728,5.0
4104,172728,4.0
3389,172728,5.0
16699,172728,5.0
23213,172728,5.0
45993,172728,5.0
27235,172728,5.0
45997,172728,5.0
46003,172728,5.0
3441,172728,5.0
2676,172728,5.0
13824,172728,5.0
46023,172728,5.0
633,172728,4.0
6193,172728,5.0
10362,172728,4.0
41940,137857,5.0
23,137857,4.0
28519,137857,5.0
16735,137857,5.0
36379,137857,5.0
23,181480,5.0
4801,181480,4.0
34278,181480,5.0
13444,181480,5.0
23,53454,5.0
9009,53454,4.0
46130,53454,5.0
1037,92412,4.0
2428,92412,4.0
14360,92412,5.0
810,92412,5.0
57,92412,5.0
114,92412,5.0
31971,92412,5.0
23,124671,5.0
30731,124671,4.0
41974,124671,5.0
46159,124671,5.0
3430,147332,5.0
11930,147332,5.0
10609,147332,5.0
27367,147332,5.0
6703,147332,4.0
114,147332,5.0
2491,147332,5.0
11765,147332,5.0
6944,147332,5.0
27433,147332,5.0
5198,147332,5.0
46181,147332,5.0
125,147332,5.0
5764,147332,5.0
1170,147332,4.0
8142,147332,5.0
18943,147332,4.0
30002,147332,4.0
1930,147332,4.0
22747,147332,5.0
4082,147332,5.0
13748,147332,5.0
1312,147332,5.0
4986,147332,5.0
13453,147332,5.0
46220,147332,4.0
46223,147332,5.0
46224,147332,5.0
13905,147332,5.0
39873,147332,5.0
5342,147332,5.0
46248,147332,5.0
19104,147332,5.0
1125,147332,4.0
5227,147332,5.0
41795,147332,5.0
835,147332,5.0
36449,147332,5.0
3583,147332,5.0
46298,147332,4.0
800,147332,4.0
29835,147332,5.0
12727,147332,5.0
9397,147332,5.0
18525,147332,5.0
46310,147332,5.0
32000,147332,5.0
1681,147332,5.0
21091,147332,5.0
13888,147332,5.0
3919,147332,5.0
46323,147332,5.0
5253,147332,4.0
10024,147332,4.0
45300,147332,5.0
1148,147332,5.0
24708,147332,4.0
10322,147332,5.0
7564,147332,5.0
3445,147332,5.0
4104,147332,5.0
11489,147332,5.0
33702,147332,5.0
2981,147332,4.0
3847,147332,4.0
3031,147332,4.0
28348,147332,5.0
1380,147332,5.0
13406,147332,5.0
3496,147332,4.0
23419,147332,4.0
9478,147332,4.0
3013,147332,5.0
942,147332,5.0
3219,147332,5.0
6545,147332,5.0
21556,147332,5.0
14249,147332,4.0
25634,147332,5.0
19627,147332,5.0
46446,147332,5.0
27753,147332,5.0
26648,147332,5.0
32813,147332,4.0
9503,147332,5.0
5418,147332,5.0
11656,147332,5.0
1141,147332,5.0
864,147332,5.0
10023,147332,5.0
17670,147332,5.0
46476,147332,5.0
6738,147332,4.0
27252,147332,4.0
22822,147332,4.0
6828,147332,5.0
13142,147332,5.0
846,147332,4.0
13931,147332,5.0
43768,147332,5.0
1094,147332,5.0
7481,147332,4.0
40501,155424,5.0
473,155424,5.0
30377,139379,5.0
23,139379,5.0
23,104854,4.0
46572,104854,5.0
46575,104854,5.0
46576,78118,4.0
4986,78118,5.0
23,78118,5.0
46579,78118,5.0
5366,78118,5.0
24831,78118,5.0
4186,78118,5.0
18305,78118,5.0
822,78118,5.0
24762,78118,5.0
8360,78118,5.0
7836,78118,4.0
24716,78118,5.0
30558,78118,4.0
24776,78118,4.0
10059,78118,4.0
10105,78118,4.0
24734,78118,4.0
27614,78118,5.0
24721,78118,5.0
10322,78118,4.0
38057,78118,5.0
875,78118,5.0
24698,78118,5.0
24861,78118,5.0
34365,78118,5.0
24673,78118,5.0
45660,78118,5.0
24804,78118,5.0
24810,78118,4.0
24853,78118,5.0
846,78118,4.0
24877,78118,4.0
24845,78118,5.0
24756,78118,5.0
868,78118,5.0
24866,78118,5.0
24748,78118,5.0
39962,78118,4.0
24738,78118,5.0
33753,78118,5.0
24706,78118,4.0
15617,78118,4.0
44064,78118,5.0
1051,78118,4.0
942,78118,5.0
9270,78118,5.0
46665,78118,5.0
12436,78118,5.0
1572,78118,5.0
5347,78118,5.0
24812,78118,5.0
2679,78118,5.0
29917,78118,4.0
24885,78118,5.0
40227,78118,4.0
835,78118,5.0
24770,78118,5.0
4023,78118,5.0
1083,78118,5.0
13905,78118,5.0
13427,78118,5.0
43768,78118,4.0
46713,78118,5.0
46714,78118,4.0
41405,78118,5.0
10683,78118,5.0
11061,78118,5.0
24892,78118,4.0
24896,78118,4.0
3013,78118,4.0
3381,78118,5.0
7565,78118,5.0
11771,78118,5.0
4185,78118,5.0
10935,78118,4.0
24867,78118,5.0
23677,78118,5.0
13322,78118,4.0
5115,78118,4.0
17084,78118,5.0
21737,78118,4.0
24870,78118,5.0
24777,78118,4.0
1091,78118,5.0
41134,78118,5.0
13407,78118,5.0
46751,78118,4.0
11566,78118,5.0
5365,78118,5.0
7807,78118,5.0
2902,78118,4.0
46759,78118,5.0
3847,78118,5.0
1380,78118,5.0
24875,78118,5.0
24882,78118,5.0
46781,78118,5.0
46787,78118,5.0
18019,41168,4.0
23,41168,4.0
46796,41168,5.0
46797,41168,4.0
3120,41168,4.0
2895,41168,5.0
2821,41168,4.0
46799,41168,4.0
9646,41168,5.0
12553,42410,5.0
23,42410,5.0
1321,42410,5.0
11567,42410,4.0
1121,42410,4.0
7675,40978,4.0
6146,40978,5.0
23,40978,5.0
3305,40978,4.0
11004,92359,5.0
6993,92359,5.0
24256,92359,5.0
23,92359,5.0
12243,92359,5.0
678,92359,5.0
3583,92359,5.0
12191,92359,5.0
2020,92359,4.0
3203,92359,4.0
3044,92359,4.0
23,38947,5.0
10390,38947,4.0
11999,38947,5.0
6064,38947,4.0
46929,38947,5.0
12508,38947,4.0
9619,38947,5.0
22840,38947,4.0
46941,38947,5.0
21561,38947,4.0
44879,38947,4.0
11091,38947,4.0
46950,38947,4.0
46953,38947,5.0
46959,38947,4.0
46961,38947,4.0
3120,38947,4.0
32869,38947,4.0
35141,38947,5.0
46964,38947,4.0
46966,38947,5.0
27209,38947,4.0
6082,38947,5.0
10940,38947,4.0
5868,38947,4.0
43103,38947,5.0
47003,38947,5.0
4505,38947,4.0
8233,38947,4.0
7527,38947,4.0
36159,38947,5.0
2574,38947,5.0
11635,38947,5.0
20337,38947,4.0
961,38947,4.0
2387,38947,4.0
22930,38947,4.0
2575,38947,4.0
7183,38947,4.0
2327,38947,5.0
12741,38947,5.0
47052,38947,5.0
17453,38947,4.0
3528,38947,4.0
6576,38947,4.0
47082,38947,4.0
3054,38947,4.0
729,38947,5.0
8232,38947,5.0
13930,38947,5.0
7619,38947,4.0
6311,38947,5.0
5850,38947,4.0
47099,38947,5.0
47100,38947,4.0
47102,38947,5.0
2572,38947,4.0
6499,38947,5.0
47110,38947,5.0
47111,38947,5.0
17695,38947,5.0
47127,38947,4.0
6391,38947,5.0
5265,38947,4.0
309,38947,5.0
2534,38947,5.0
1683,38947,4.0
47139,38947,4.0
47147,38947,4.0
5202,38947,4.0
13453,38947,5.0
9402,38947,4.0
10404,38947,5.0
17433,38947,5.0
727,38947,4.0
12303,38947,4.0
39295,38947,5.0
11693,38947,4.0
23,13328,5.0
114,13328,5.0
46223,13328,4.0
47207,181181,5.0
23,181181,5.0
46870,181181,5.0
11628,138968,4.0
23,138968,5.0
47263,138968,5.0
31126,138968,4.0
47265,138968,4.0
11627,138968,4.0
16556,138968,4.0
19674,51898,5.0
1314,51898,5.0
1126,51898,5.0
9562,51898,5.0
47286,51898,5.0
9538,51898,5.0
822,51541,4.0
3013,51541,5.0
23,51541,5.0
17656,103685,4.0
114,103685,5.0
309,103685,5.0
23,103685,5.0
2384,183807,5.0
6801,183807,5.0
23,183807,5.0
16650,183807,5.0
1774,183807,5.0
13860,183807,5.0
10206,115067,5.0
21273,115067,5.0
12565,115067,5.0
341,115067,5.0
4806,115067,5.0
18331,115067,4.0
309,115067,5.0
47338,115067,5.0
23,96133,5.0
4948,96133,4.0
11843,26161,4.0
3834,26161,4.0
23,26161,4.0
8670,26161,4.0
32638,173718,5.0
23,173718,4.0
1477,173718,4.0
1344,173718,4.0
40721,173718,4.0
33882,67414,4.0
23,67414,5.0
4562,67414,5.0
22657,67414,4.0
11061,96658,5.0
2020,96658,5.0
24226,96658,4.0
1314,144830,5.0
47472,144830,5.0
11623,144830,5.0
5248,144830,5.0
23,144830,4.0
8534,144830,4.0
21677,144830,5.0
47485,144830,5.0
47492,144830,5.0
978,85075,5.0
4263,85075,5.0
47542,85075,5.0
14288,85075,5.0
47550,85075,5.0
23,92980,5.0
26702,92980,4.0
2777,92980,4.0
3022,92980,5.0
9037,92980,5.0
4186,92980,5.0
33501,92980,5.0
1835,92980,5.0
4755,92980,5.0
47597,92980,4.0
33744,92980,5.0
12404,92980,5.0
45775,92980,4.0
23,97185,5.0
5420,97185,5.0
4005,97185,5.0
23,15637,5.0
4301,15637,5.0
18315,15637,5.0
4309,15637,5.0
4312,15637,5.0
23,182681,5.0
47717,182681,4.0
47719,182681,5.0
23589,182681,5.0
23,115963,5.0
29989,115963,4.0
12783,115963,5.0
23,11390,5.0
1380,11390,4.0
8481,11390,5.0
12249,11390,5.0
23470,11390,5.0
23473,11390,5.0
23474,11390,4.0
310,1467,5.0
114,1467,5.0
23,1467,5.0
23,97428,5.0
47814,97428,5.0
4290,97428,5.0
23,158783,5.0
23,37452,4.0
47834,37452,5.0
13529,37452,5.0
23,70291,5.0
47852,70291,5.0
487,70291,5.0
810,70291,5.0
10146,70291,5.0
23,99685,5.0
5513,99685,5.0
48231,99685,5.0
23,165774,5.0
29809,165774,4.0
31467,165774,5.0
27367,165774,4.0
6248,165774,5.0
23,33256,5.0
4042,33256,5.0
5620,33256,5.0
1170,33256,4.0
5624,33256,4.0
13988,40133,5.0
23,40133,5.0
48335,40133,5.0
4334,40133,4.0
23,97614,5.0
41505,97614,4.0
7916,97614,5.0
17996,97614,4.0
48384,97614,5.0
23,91715,4.0
11944,91715,4.0
11623,131028,5.0
23,131028,5.0
9820,148423,5.0
14341,148423,5.0
48479,104728,4.0
23,104728,5.0
23,183335,4.0
48488,183335,5.0
3255,183335,5.0
822,183335,5.0
5005,106924,5.0
23,106924,5.0
2779,174522,4.0
5705,174522,4.0
5080,174522,5.0
1312,155867,5.0
11004,155867,5.0
41938,155867,5.0
3073,155867,5.0
11155,155867,5.0
23,155867,5.0
23,40431,5.0
1626,40431,5.0
48820,40431,5.0
10141,143846,5.0
29766,143846,5.0
823,47159,4.0
6485,47159,4.0
23,47159,5.0
1091,47159,5.0
3031,47159,4.0
48951,47159,5.0
48957,47159,5.0
2891,47159,5.0
48963,47159,5.0
3029,47159,4.0
9277,47159,4.0
48966,47159,5.0
24226,47159,5.0
1380,47159,5.0
2644,47159,5.0
5005,47159,5.0
2901,47159,4.0
515,47159,5.0
30563,47159,5.0
27750,47159,5.0
2777,47159,5.0
31993,47159,5.0
942,47159,5.0
14145,47159,4.0
3012,47159,4.0
48976,47159,5.0
5605,47159,5.0
1334,47159,5.0
24806,47159,5.0
2373,47159,4.0
23470,47159,5.0
16784,47159,5.0
24718,47159,5.0
4986,47159,5.0
48990,47159,4.0
3044,47159,5.0
39962,47159,4.0
39965,47159,5.0
48991,47159,5.0
2821,47159,4.0
3030,47159,5.0
1949,180191,4.0
23,180191,5.0
49011,180191,5.0
3499,180191,4.0
39292,180191,4.0
19761,180191,5.0
18646,29669,4.0
23,29669,5.0
49086,29669,4.0
6743,29669,4.0
28826,29669,4.0
37527,29669,4.0
21471,29669,5.0
10704,29669,5.0
19572,29669,5.0
49118,29669,5.0
933,29669,5.0
3049,29669,5.0
4725,29669,4.0
23715,29669,5.0
5269,29669,4.0
21338,29669,5.0
5513,29669,4.0
5825,29669,4.0
12179,29669,4.0
2487,29669,4.0
49162,165098,5.0
49163,165098,5.0
11843,165098,4.0
114,165098,5.0
10103,165098,5.0
8534,165098,5.0
49178,165098,5.0
23,165098,5.0
23,131786,5.0
12727,131786,5.0
49313,98186,5.0
23,98186,5.0
49319,98186,4.0
5252,98186,5.0
4023,33801,5.0
5862,33801,5.0
18464,33801,4.0
16474,116070,5.0
23,116070,4.0
5080,116070,4.0
16485,116070,4.0
50071,116070,4.0
50074,116070,4.0
50098,116070,5.0
4317,116070,4.0
4312,116070,5.0
23,118402,5.0
26650,118402,5.0
42772,118402,5.0
10425,118402,5.0
23,5310,5.0
11796,5310,5.0
2658,10565,5.0
309,10565,5.0
341,10565,5.0
10976,10565,4.0
12566,10565,5.0
189,10565,5.0
2746,10565,5.0
21145,10565,5.0
338,10565,4.0
942,10565,4.0
728,10565,4.0
